Facility,Barrows,Dascomb,Fairchild,Kahn,Price
2018-09-16 16:30,6.705,8.0975,3.2725,,1.94351
2018-09-16 16:45,6.465,7.92,2.62125,,2.51031
2018-09-16 17:00,6.805,7.785,2.60625,,2.77758
2018-09-16 17:15,6.145,8.5025,2.3425,,2.67384
2018-09-16 17:30,6.085,8.535,1.85125,,2.31261
2018-09-16 17:45,6.195,8.6075,3.00875,,2.17098
2018-09-16 18:00,6.18,8.67,3.525,,2.30657
2018-09-16 18:15,4.89,7.905,2.64,,2.79836
2018-09-16 18:30,4.53,7.5725,2.4,,2.67538
2018-09-16 18:45,4.155,7.83,1.78875,,2.40687
2018-09-16 19:00,4.095,7.68,1.74375,,1.986
2018-09-16 19:15,4.065,7.9475,1.76,,1.7103
2018-09-16 19:30,4.18,7.9325,1.7225,,1.80386
2018-09-16 19:45,5.235,7.83,3.785,,2.06501
2018-09-16 20:00,7.0,7.9475,3.6,,2.13409
2018-09-16 20:15,6.48,8.4725,3.3925,,2.33026
2018-09-16 20:30,6.36,9.1025,2.65,,3.11233
2018-09-16 20:45,6.12,8.6075,2.51875,,3.21225
2018-09-16 21:00,6.725,8.1425,4.05125,,2.84036
2018-09-16 21:15,6.63,8.6825,3.9675,,2.60795
2018-09-16 21:30,6.98,8.7425,3.0725,,1.99506
2018-09-16 21:45,6.315,8.7275,2.61125,,2.10951
2018-09-16 22:00,5.92,8.89,2.4675,,2.14963
2018-09-16 22:15,5.255,9.0875,2.59875,,2.22065
2018-09-16 22:30,6.22,8.8025,2.91125,,2.13071
2018-09-16 22:45,6.84,8.9675,2.71,,2.18409
2018-09-16 23:00,8.03,8.8,2.50125,,1.98185
2018-09-16 23:15,7.65,9.0575,3.1625,,2.10038
2018-09-16 23:30,7.655,8.695,3.4125,,2.13545
2018-09-16 23:45,6.96,8.6075,2.95375,,2.11221
2018-09-17 00:00,6.68,8.545,3.4825,,1.8119
2018-09-17 00:15,6.125,7.9025,2.70875,,1.76705
2018-09-17 00:30,5.615,8.875,2.38,,1.70136
2018-09-17 00:45,5.145,8.1575,2.2675,,1.65009
2018-09-17 01:00,5.56,7.675,1.8325,,1.6658
2018-09-17 01:15,5.175,7.87,1.6925,,1.59048
2018-09-17 01:30,4.925,8.185,1.69,,1.63954
2018-09-17 01:45,4.79,7.945,1.5775,,1.6653
2018-09-17 02:00,4.515,7.69,2.24875,,1.70966
2018-09-17 02:15,4.35,7.6325,2.53,,1.36031
2018-09-17 02:30,4.27,5.965,2.2725,,1.34883
2018-09-17 02:45,4.255,5.77,1.92125,,1.45074
2018-09-17 03:00,4.31,5.845,1.5925,,1.48678
2018-09-17 03:15,4.235,5.62,1.4975,,1.77652
2018-09-17 03:30,4.075,5.6625,1.3525,,2.4501
2018-09-17 03:45,4.1,5.59,1.4225,,2.08894
2018-09-17 04:00,4.075,5.62,1.53375,,1.74819
2018-09-17 04:15,3.975,5.65,1.61,,1.62051
2018-09-17 04:30,3.96,5.5775,1.40125,,1.53016
2018-09-17 04:45,4.01,5.68,1.4425,,1.48325
2018-09-17 05:00,3.885,5.59,1.43375,,1.4187
2018-09-17 05:15,3.91,5.515,1.4125,,1.3943
2018-09-17 05:30,3.865,5.6375,1.43,,1.45059
2018-09-17 05:45,3.83,5.545,1.6275,,1.34653
2018-09-17 06:00,3.97,5.575,1.48625,,1.62063
2018-09-17 06:15,4.015,5.6525,1.43875,,1.73687
2018-09-17 06:30,3.855,5.92,1.3875,,1.79877
2018-09-17 06:45,4.05,6.6875,1.34125,,1.96039
2018-09-17 07:00,3.995,6.67,1.3925,,3.22686
2018-09-17 07:15,3.8,7.1375,1.9925,,3.01502
2018-09-17 07:30,3.905,7.495,2.03125,,2.64681
2018-09-17 07:45,4.15,7.3775,1.8175,,2.20752
2018-09-17 08:00,4.11,7.5425,1.53375,,1.84335
2018-09-17 08:15,4.94,6.43,1.61625,,1.81789
2018-09-17 08:30,5.115,6.4025,1.46625,,1.89267
2018-09-17 08:45,4.79,5.98,1.66875,,1.74503
2018-09-17 09:00,4.485,5.9375,1.52375,,1.71447
2018-09-17 09:15,3.98,5.71,1.45125,,1.70192
2018-09-17 09:30,3.88,6.3725,1.4025,,1.77415
2018-09-17 09:45,3.85,7.0375,1.95,,1.7066
2018-09-17 10:00,4.7,7.45,2.37375,,1.76275
2018-09-17 10:15,4.53,7.0525,2.17375,,1.69813
2018-09-17 10:30,4.575,6.065,1.97125,,1.69699
2018-09-17 10:45,4.51,5.96,1.6175,,1.58529
2018-09-17 11:00,4.18,5.555,2.51,,1.51157
2018-09-17 11:15,3.99,5.6325,2.43875,,1.58763
2018-09-17 11:30,5.025,6.3725,1.92,,1.68774
2018-09-17 11:45,4.86,6.43,1.84125,,1.65723
2018-09-17 12:00,5.86,6.175,1.64875,,1.71943
2018-09-17 12:15,5.59,6.225,1.64125,,1.69299
2018-09-17 12:30,4.53,6.585,1.42125,,1.74709
2018-09-17 12:45,5.49,7.0325,1.4925,,1.70373
2018-09-17 13:00,5.695,6.9725,1.5325,,1.81221
2018-09-17 13:15,5.655,6.99,1.46,,1.90404
2018-09-17 13:30,5.215,7.875,1.7725,,2.1051
2018-09-17 13:45,4.39,7.74,1.72625,,2.67729
2018-09-17 14:00,4.09,7.45,1.4125,,2.33229
2018-09-17 14:15,4.65,6.7925,1.46375,,2.36972
2018-09-17 14:30,4.94,6.6,1.5075,,2.12805
2018-09-17 14:45,4.89,7.785,1.35875,,1.85286
2018-09-17 15:00,4.82,8.1875,1.50625,,2.16327
2018-09-17 15:15,4.775,8.22,1.64625,,2.44767
2018-09-17 15:30,4.835,8.355,1.43125,,2.15569
2018-09-17 15:45,5.07,7.605,1.58875,,2.088
2018-09-17 16:00,4.74,6.75,2.7225,,1.9158
2018-09-17 16:15,4.83,7.3775,3.08875,,1.83511
2018-09-17 16:30,5.04,7.6525,2.7275,,1.86685
2018-09-17 16:45,5.315,8.025,2.4975,,1.967
2018-09-17 17:00,5.895,7.23,1.6875,,1.94762
2018-09-17 17:15,4.975,7.515,1.57375,,1.90589
2018-09-17 17:30,5.67,7.7975,1.47625,,1.84076
2018-09-17 17:45,5.905,8.0625,1.59375,,2.16711
2018-09-17 18:00,6.305,7.5575,1.61875,,2.05283
2018-09-17 18:15,6.2,6.53,1.68,,2.00639
2018-09-17 18:30,4.965,6.6575,1.66875,,2.48948
2018-09-17 18:45,4.12,7.2475,1.67375,,2.67687
2018-09-17 19:00,4.055,7.59,1.66125,,2.58207
2018-09-17 19:15,4.26,7.4225,1.67,,2.67243
2018-09-17 19:30,4.49,7.4525,1.76375,,2.24372
2018-09-17 19:45,5.32,7.965,1.91375,,2.24
2018-09-17 20:00,6.1,7.8,1.975,,2.18868
2018-09-17 20:15,6.14,8.1,1.81875,,3.03555
2018-09-17 20:30,6.14,7.8275,1.81375,,3.57064
2018-09-17 20:45,6.125,8.1,2.5375,,3.23262
2018-09-17 21:00,6.415,8.7125,2.33,,3.22604
2018-09-17 21:15,5.975,8.7325,2.3375,,2.44985
2018-09-17 21:30,5.4,8.9225,2.4625,,2.55091
2018-09-17 21:45,5.175,8.05,2.1775,,3.17204
2018-09-17 22:00,5.955,8.505,1.99125,,3.08947
2018-09-17 22:15,5.805,8.0525,1.95125,,2.92534
2018-09-17 22:30,6.75,8.1725,2.145,,2.76726
2018-09-17 22:45,6.51,9.0,2.80625,,3.30743
2018-09-17 23:00,5.745,8.5025,2.3425,,2.90044
2018-09-17 23:15,6.225,8.535,2.3525,,2.61722
2018-09-17 23:30,7.12,8.2175,2.22375,,2.71496
2018-09-17 23:45,6.89,7.5125,2.1325,,3.35433
2018-09-18 00:00,6.375,7.255,2.315,,3.11448
2018-09-18 00:15,5.885,7.23,2.24625,,2.67329
2018-09-18 00:30,4.895,6.4125,2.21125,,2.1939
2018-09-18 00:45,4.815,6.0675,2.26875,,1.60007
2018-09-18 01:00,4.74,5.975,2.29375,,2.269
2018-09-18 01:15,4.505,6.2175,2.055,,2.13964
2018-09-18 01:30,4.375,6.1875,2.0225,,1.98703
2018-09-18 01:45,4.265,5.9,1.98,,1.89227
2018-09-18 02:00,4.12,5.9025,1.7075,,1.63869
2018-09-18 02:15,4.17,5.84,1.675,,1.67814
2018-09-18 02:30,4.11,5.675,1.89375,,1.48468
2018-09-18 02:45,4.085,5.3175,1.60125,,1.33275
2018-09-18 03:00,4.065,5.42,1.61,,1.41385
2018-09-18 03:15,3.97,5.4375,1.49,,1.36765
2018-09-18 03:30,3.87,5.375,1.4,,1.34121
2018-09-18 03:45,3.87,5.375,1.4525,,1.37686
2018-09-18 04:00,4.015,5.3325,1.55,,1.39237
2018-09-18 04:15,3.995,5.27,1.60125,,1.27503
2018-09-18 04:30,3.865,5.3475,1.36625,,1.31259
2018-09-18 04:45,3.865,5.345,1.4575,,1.27035
2018-09-18 05:00,3.885,5.2275,1.44375,,1.18688
2018-09-18 05:15,3.89,5.3325,1.44125,,1.37219
2018-09-18 05:30,3.95,5.1975,1.6425,,1.2935
2018-09-18 05:45,3.94,5.15,1.70625,,1.26648
2018-09-18 06:00,3.925,5.1975,1.48625,,1.48916
2018-09-18 06:15,3.925,5.3775,1.4325,,1.75026
2018-09-18 06:30,3.92,5.275,1.39125,,2.05085
2018-09-18 06:45,3.865,5.2425,1.53625,,2.15397
2018-09-18 07:00,3.77,5.45,1.445,,2.34444
2018-09-18 07:15,3.63,5.6625,1.56375,,2.2519
2018-09-18 07:30,3.83,5.5425,1.61375,,2.28221
2018-09-18 07:45,3.99,5.5275,1.4975,,2.20299
2018-09-18 08:00,3.98,5.7075,1.59375,,2.12946
2018-09-18 08:15,3.98,5.5725,1.71125,,1.93978
2018-09-18 08:30,4.13,6.4275,1.515,,1.85695
2018-09-18 08:45,4.125,6.6075,1.5525,,1.73088
2018-09-18 09:00,4.5,7.1475,1.62,,1.81233
2018-09-18 09:15,5.625,7.36,1.53125,,1.80566
2018-09-18 09:30,5.83,6.6975,1.575,,1.73418
2018-09-18 09:45,6.08,7.2825,1.50125,,1.74111
2018-09-18 10:00,6.32,6.835,1.39375,,1.75421
2018-09-18 10:15,5.48,6.45,1.5275,,1.8684
2018-09-18 10:30,5.445,5.895,1.58875,,1.87075
2018-09-18 10:45,4.695,5.445,1.5175,,1.75782
2018-09-18 11:00,4.7,5.625,2.23875,,1.7275
2018-09-18 11:15,4.875,7.815,3.43,,1.81304
2018-09-18 11:30,4.635,7.635,3.2375,,1.74301
2018-09-18 11:45,4.88,7.4725,2.67625,,1.89307
2018-09-18 12:00,5.125,6.78,2.11,,2.42167
2018-09-18 12:15,5.03,6.57,1.5175,,2.31543
2018-09-18 12:30,4.75,6.2725,1.56375,,2.16298
2018-09-18 12:45,4.34,6.3475,1.47875,,1.96542
2018-09-18 13:00,4.105,6.7825,1.45625,,1.85879
2018-09-18 13:15,4.055,7.245,2.2625,,1.90579
2018-09-18 13:30,4.93,7.07,2.33875,,1.93868
2018-09-18 13:45,8.37,10.67,2.88625,,2.16495
2018-09-18 14:00,5.36,5.925,3.0125,,2.44225
2018-09-18 14:15,5.76,6.1075,2.76125,,2.35486
2018-09-18 14:30,5.085,6.4975,3.08125,,2.30311
2018-09-18 14:45,5.49,6.41,3.3325,,2.16024
2018-09-18 15:00,5.535,7.2175,2.82125,,2.0602
2018-09-18 15:15,5.71,6.53,2.75875,,1.82261
2018-09-18 15:30,5.415,7.1575,2.5125,,1.91762
2018-09-18 15:45,4.825,6.695,2.46375,,1.94047
2018-09-18 16:00,4.5,7.2725,1.675,,1.89559
2018-09-18 16:15,5.23,7.995,1.69875,,1.87729
2018-09-18 16:30,5.54,7.305,1.5525,,1.97834
2018-09-18 16:45,6.215,7.35,1.77,,1.84909
2018-09-18 17:00,6.21,7.875,1.9125,,2.04531
2018-09-18 17:15,6.265,7.71,1.69875,,2.53358
2018-09-18 17:30,6.54,7.2925,2.61375,,2.4017
2018-09-18 17:45,5.66,6.75,2.6175,,2.30549
2018-09-18 18:00,5.24,7.3775,2.53875,,2.1669
2018-09-18 18:15,4.78,7.605,3.17,,1.75478
2018-09-18 18:30,5.23,7.53,2.76125,,1.84382
2018-09-18 18:45,4.775,6.9425,2.7425,,1.86569
2018-09-18 19:00,4.645,6.48,2.425,,2.03151
2018-09-18 19:15,5.475,6.42,1.76375,,1.98745
2018-09-18 19:30,5.61,7.2425,1.91,,2.64741
2018-09-18 19:45,5.515,7.8,1.945,,3.50593
2018-09-18 20:00,5.115,8.3975,1.955,,3.13198
2018-09-18 20:15,4.595,7.98,1.97375,,2.95762
2018-09-18 20:30,4.8,8.0225,2.11375,,2.65904
2018-09-18 20:45,5.425,8.2625,2.025,,2.34041
2018-09-18 21:00,5.63,8.1125,2.705,,2.34454
2018-09-18 21:15,6.455,7.9775,2.385,,2.42202
2018-09-18 21:30,6.685,7.95,2.2675,,2.31096
2018-09-18 21:45,6.085,8.0075,2.23125,,2.3152
2018-09-18 22:00,5.37,8.3375,2.00125,,2.2332
2018-09-18 22:15,5.38,8.7275,1.925,,2.87913
2018-09-18 22:30,5.355,8.71,2.07,,2.97242
2018-09-18 22:45,5.52,8.3375,2.08125,,2.71932
2018-09-18 23:00,5.0,8.6525,2.025,,2.40111
2018-09-18 23:15,5.08,8.5175,1.93,,2.14647
2018-09-18 23:30,5.585,8.0825,3.28375,,2.09026
2018-09-18 23:45,5.475,7.795,3.27625,,2.11634
2018-09-19 00:00,6.035,7.1375,2.58375,,1.84518
2018-09-19 00:15,5.68,7.27,2.32875,,1.8596
2018-09-19 00:30,5.165,7.42,1.94625,,1.80112
2018-09-19 00:45,5.485,7.1825,2.49,,1.80094
2018-09-19 01:00,4.985,7.045,2.12,,1.84061
2018-09-19 01:15,4.755,7.21,2.255,,1.92886
2018-09-19 01:30,5.435,6.8975,2.0625,,1.68585
2018-09-19 01:45,5.84,7.165,1.59,,1.67172
2018-09-19 02:00,5.845,6.73,1.68,,1.60519
2018-09-19 02:15,5.615,6.25,1.67,,1.58149
2018-09-19 02:30,4.8,6.175,1.74625,,1.73517
2018-09-19 02:45,4.54,6.0125,1.56625,,1.5254
2018-09-19 03:00,4.545,5.995,1.6425,,1.51632
2018-09-19 03:15,4.55,5.935,1.5725,,1.48033
2018-09-19 03:30,4.435,5.74,1.545,,1.48576
2018-09-19 03:45,4.17,5.875,1.575,,1.48305
2018-09-19 04:00,4.17,5.83,1.43875,,1.78651
2018-09-19 04:15,4.11,5.785,1.35125,,2.38184
2018-09-19 04:30,4.065,5.65,1.45,,2.30378
2018-09-19 04:45,4.02,5.695,1.395,,2.25683
2018-09-19 05:00,3.98,5.5925,1.37625,,1.87405
2018-09-19 05:15,3.9,5.635,1.41375,,1.35061
2018-09-19 05:30,4.025,5.5475,1.3525,,1.39646
2018-09-19 05:45,4.04,5.53,1.36625,,1.35584
2018-09-19 06:00,3.97,5.4875,1.405,,1.66847
2018-09-19 06:15,3.995,5.53,1.50625,,1.79274
2018-09-19 06:30,3.97,5.4725,1.33,,1.66888
2018-09-19 06:45,4.07,5.5325,1.3125,,1.58871
2018-09-19 07:00,3.81,5.53,1.31875,,1.71061
2018-09-19 07:15,3.735,5.335,1.33125,,1.59559
2018-09-19 07:30,3.78,5.5475,1.42625,,1.61114
2018-09-19 07:45,3.76,5.71,1.21,,1.79443
2018-09-19 08:00,3.72,5.6525,0.7525,,1.67494
2018-09-19 08:15,3.975,5.625,1.11375,,1.64543
2018-09-19 08:30,4.135,5.785,1.23375,,1.76561
2018-09-19 08:45,4.225,6.795,1.03875,,1.84722
2018-09-19 09:00,4.805,6.96,1.21125,,1.82252
2018-09-19 09:15,4.965,7.1125,1.405,,1.74884
2018-09-19 09:30,6.33,6.6175,1.4725,,1.85348
2018-09-19 09:45,6.42,6.755,1.30875,,1.89202
2018-09-19 10:00,5.29,6.7675,1.35125,,1.85247
2018-09-19 10:15,5.16,7.21,1.3625,,1.77638
2018-09-19 10:30,5.065,7.73,1.32875,,1.87112
2018-09-19 10:45,5.385,7.6425,1.4,,1.95458
2018-09-19 11:00,5.325,7.6425,1.48875,,2.05043
2018-09-19 11:15,5.66,7.765,1.295,,2.25996
2018-09-19 11:30,6.275,6.5475,1.33,,3.17511
2018-09-19 11:45,5.96,8.1675,1.44875,,2.8777
2018-09-19 12:00,6.23,7.675,1.42375,,2.62912
2018-09-19 12:15,5.93,7.4175,1.66875,,2.40898
2018-09-19 12:30,5.045,7.0575,1.8425,,1.78155
2018-09-19 12:45,4.87,7.0425,1.57,,2.25646
2018-09-19 13:00,6.675,7.1025,1.59125,,2.34327
2018-09-19 13:15,6.35,7.4775,1.79625,,2.1067
2018-09-19 13:30,6.515,7.3875,1.74125,,2.02338
2018-09-19 13:45,6.105,6.8625,1.7925,,2.13491
2018-09-19 14:00,6.825,7.1325,2.295,,1.873
2018-09-19 14:15,6.935,6.4525,3.88,,1.84388
2018-09-19 14:30,6.19,7.9575,3.7925,,1.78687
2018-09-19 14:45,5.805,8.2575,3.6225,,1.98897
2018-09-19 15:00,6.805,7.8225,2.8175,,2.77732
2018-09-19 15:15,6.135,7.4075,1.7325,,2.66617
2018-09-19 15:30,6.35,7.7375,2.35375,,2.64385
2018-09-19 15:45,5.925,8.3675,2.6975,,2.41589
2018-09-19 16:00,7.225,8.4875,2.50375,,1.82053
2018-09-19 16:15,6.985,8.02,2.0675,,2.34229
2018-09-19 16:30,6.82,7.18,2.9075,,2.24026
2018-09-19 16:45,6.19,6.7725,2.3775,,2.21264
2018-09-19 17:00,5.305,7.18,1.975,,1.9639
2018-09-19 17:15,5.65,7.1525,1.97,,1.73944
2018-09-19 17:30,5.925,7.0,1.8175,,1.80238
2018-09-19 17:45,5.63,7.315,1.6775,,1.70434
2018-09-19 18:00,5.65,6.5175,1.655,,2.0341
2018-09-19 18:15,6.44,6.05,2.27875,,1.66422
2018-09-19 18:30,7.065,5.9125,2.875,,1.6385
2018-09-19 18:45,6.725,5.9625,3.27875,,1.62419
2018-09-19 19:00,5.45,6.1725,3.5325,,1.70403
2018-09-19 19:15,4.655,6.9825,3.70375,,2.70602
2018-09-19 19:30,4.665,7.4775,2.685,,2.91195
2018-09-19 19:45,5.085,8.19,2.57,,2.97824
2018-09-19 20:00,5.32,8.755,2.1275,,2.74442
2018-09-19 20:15,6.125,9.11,1.79,,2.02719
2018-09-19 20:30,6.26,8.84,2.07,,1.93252
2018-09-19 20:45,5.83,9.065,1.96,,2.10779
2018-09-19 21:00,6.025,9.3325,2.005,,2.42831
2018-09-19 21:15,5.645,8.21,2.04625,,2.62628
2018-09-19 21:30,5.04,8.81,2.19125,,2.87548
2018-09-19 21:45,5.96,8.7775,2.11125,,3.36234
2018-09-19 22:00,5.96,8.8675,2.075,,3.22599
2018-09-19 22:15,5.89,8.1475,2.21125,,3.15424
2018-09-19 22:30,5.95,8.2675,1.99,,3.23343
2018-09-19 22:45,4.995,8.21,2.05,,3.1089
2018-09-19 23:00,5.885,8.41,1.70625,,3.12441
2018-09-19 23:15,5.67,8.4725,1.8875,,3.04189
2018-09-19 23:30,5.45,8.245,2.1725,,3.00833
2018-09-19 23:45,5.11,8.2325,1.9975,,2.83451
2018-09-20 00:00,4.9,8.26,2.2,,1.72279
2018-09-20 00:15,4.88,7.48,1.9325,,1.50881
2018-09-20 00:30,4.74,7.765,2.03625,,1.56851
2018-09-20 00:45,4.995,7.6475,2.1125,,1.58613
2018-09-20 01:00,6.425,7.285,2.10625,,1.62175
2018-09-20 01:15,6.25,7.09,2.04875,,1.48875
2018-09-20 01:30,6.09,6.235,1.8975,,1.58526
2018-09-20 01:45,5.795,5.92,1.83125,,1.6126
2018-09-20 02:00,5.01,5.8,1.7325,,1.69004
2018-09-20 02:15,4.625,5.8175,1.585,,1.67167
2018-09-20 02:30,4.365,5.8,1.7375,,1.65004
2018-09-20 02:45,4.315,5.47,1.69375,,2.06476
2018-09-20 03:00,4.07,5.605,1.6725,,1.86232
2018-09-20 03:15,4.2,5.605,1.64875,,1.81157
2018-09-20 03:30,4.31,5.3225,1.63125,,1.65558
2018-09-20 03:45,4.085,5.455,1.59875,,1.40206
2018-09-20 04:00,3.97,5.335,1.47875,,1.40226
2018-09-20 04:15,3.96,5.185,1.4725,,1.39527
2018-09-20 04:30,3.935,5.305,1.4975,,1.31863
2018-09-20 04:45,3.925,5.3375,1.62125,,1.43092
2018-09-20 05:00,3.845,5.125,1.58625,,1.49583
2018-09-20 05:15,3.935,5.245,1.50375,,1.53404
2018-09-20 05:30,3.845,5.1725,1.45875,,1.43829
2018-09-20 05:45,3.795,5.11,1.5,,1.36871
2018-09-20 06:00,4.025,5.2325,1.4575,,2.21842
2018-09-20 06:15,3.915,5.2325,1.43,,2.69939
2018-09-20 06:30,3.975,5.095,1.6075,,2.53826
2018-09-20 06:45,4.08,5.3975,1.35375,,2.58019
2018-09-20 07:00,3.9,5.3075,1.36875,,2.62968
2018-09-20 07:15,3.765,5.455,1.35375,,2.64383
2018-09-20 07:30,3.745,6.3125,1.45625,,2.52576
2018-09-20 07:45,3.65,6.9,1.65375,,2.60749
2018-09-20 08:00,3.765,7.21,1.88125,,2.56586
2018-09-20 08:15,5.43,6.7075,2.7675,,2.5961
2018-09-20 08:30,5.81,6.27,2.12,,2.42216
2018-09-20 08:45,5.53,6.67,1.89,,2.27414
2018-09-20 09:00,5.275,8.1275,1.7175,,1.83317
2018-09-20 09:15,4.1,7.99,1.42625,,1.63854
2018-09-20 09:30,4.005,7.62,1.525,,1.71268
2018-09-20 09:45,3.86,7.4225,1.555,,1.66894
2018-09-20 10:00,4.055,6.4175,1.435,,1.69343
2018-09-20 10:15,4.255,6.9875,1.44,,1.68173
2018-09-20 10:30,4.055,7.2375,1.49,,1.79988
2018-09-20 10:45,4.055,7.25,1.27125,,1.75784
2018-09-20 11:00,3.94,8.4325,1.47,,1.64118
2018-09-20 11:15,3.91,7.865,1.4825,,1.60082
2018-09-20 11:30,4.285,7.67,1.2925,,1.87142
2018-09-20 11:45,4.795,6.905,1.2475,,1.60447
2018-09-20 12:00,4.535,7.025,1.34875,,1.66965
2018-09-20 12:15,4.67,6.975,1.315,,1.51617
2018-09-20 12:30,5.165,7.6325,1.44,,1.69564
2018-09-20 12:45,4.775,6.93,1.335,,1.72605
2018-09-20 13:00,5.26,6.87,1.38625,,1.81143
2018-09-20 13:15,6.625,6.4625,1.48875,,1.91729
2018-09-20 13:30,6.305,6.33,1.33375,,2.10068
2018-09-20 13:45,6.895,7.6625,1.3975,,2.02583
2018-09-20 14:00,5.835,8.04,1.39875,,1.82412
2018-09-20 14:15,4.895,7.965,1.465,,2.375
2018-09-20 14:30,4.685,7.5575,1.4275,,2.36346
2018-09-20 14:45,4.805,7.23,1.74375,,2.20604
2018-09-20 15:00,5.23,7.545,2.27625,,2.03753
2018-09-20 15:15,5.335,7.665,2.28,,1.93009
2018-09-20 15:30,5.425,7.245,2.08,,1.9146
2018-09-20 15:45,5.27,6.975,1.53375,,1.91776
2018-09-20 16:00,4.835,7.14,1.6325,,1.80581
2018-09-20 16:15,4.6,6.825,1.475,,1.92936
2018-09-20 16:30,4.525,6.57,1.52625,,1.8638
2018-09-20 16:45,4.33,6.495,1.39625,,1.9524
2018-09-20 17:00,5.58,6.3,1.4375,,1.98433
2018-09-20 17:15,6.105,6.09,1.3625,,1.92753
2018-09-20 17:30,5.55,6.12,1.68,,1.91853
2018-09-20 17:45,4.635,6.705,1.65625,,1.92728
2018-09-20 18:00,4.05,7.17,1.6775,,1.9882
2018-09-20 18:15,4.525,6.585,1.4975,,1.94292
2018-09-20 18:30,4.805,6.12,1.685,,1.89062
2018-09-20 18:45,4.56,6.015,1.57125,,1.95374
2018-09-20 19:00,4.555,5.565,1.66125,,2.12177
2018-09-20 19:15,4.31,5.73,1.61875,,2.36044
2018-09-20 19:30,4.745,6.15,1.6925,,2.32611
2018-09-20 19:45,4.855,6.855,2.855,,2.59627
2018-09-20 20:00,4.835,7.845,2.72375,,2.3842
2018-09-20 20:15,4.775,8.37,2.40875,,2.32221
2018-09-20 20:30,4.765,7.635,2.24875,,2.7096
2018-09-20 20:45,6.385,7.2425,1.7375,,2.8003
2018-09-20 21:00,6.93,7.365,2.8825,,2.61006
2018-09-20 21:15,6.97,7.71,2.6625,,3.31035
2018-09-20 21:30,6.08,8.385,2.6225,,3.03653
2018-09-20 21:45,5.135,8.3375,2.93125,,3.02023
2018-09-20 22:00,5.955,8.505,3.5625,,2.64085
2018-09-20 22:15,6.875,8.73,3.3975,,2.53233
2018-09-20 22:30,6.96,8.8925,3.06625,,2.62049
2018-09-20 22:45,6.5,8.46,3.07375,,2.44176
2018-09-20 23:00,6.18,8.2775,2.94875,,2.38997
2018-09-20 23:15,5.755,8.025,3.0625,,2.49135
2018-09-20 23:30,5.78,7.3475,2.93625,,2.39482
2018-09-20 23:45,6.49,6.915,2.9375,,2.26567
