Facility,Barrows,Dascomb,Fairchild,Kahn,Price
2017-04-13 11:45,3.565,,0.79625,12.625,2.12935
2017-04-13 12:00,3.48,,0.855,11.025,2.07875
2017-04-13 12:15,2.815,,0.8075,11.55,2.03306
2017-04-13 12:30,3.74,,0.8825,12.0,2.23061
2017-04-13 12:45,3.895,,1.025,11.625,2.1077
2017-04-13 13:00,3.875,,0.9325,12.375,2.39012
2017-04-13 13:15,3.705,,0.92875,10.825,3.14256
2017-04-13 13:30,3.3,,0.77375,11.15,3.1088
2017-04-13 13:45,2.525,,0.96125,10.775,3.10756
2017-04-13 14:00,2.94,,0.98,11.6,3.06748
2017-04-13 14:15,2.78,,0.9625,11.5,3.12932
2017-04-13 14:30,2.63,,0.92625,11.025,3.09648
2017-04-13 14:45,2.59,,0.8825,10.3,3.03651
2017-04-13 15:00,2.54,,0.86875,9.075,3.01848
2017-04-13 15:15,2.775,,0.8675,8.375,2.94634
2017-04-13 15:30,3.83,,0.9875,8.6,3.12122
2017-04-13 15:45,4.26,,0.77625,8.825,2.9961
2017-04-13 16:00,4.52,,0.8525,10.125,2.91298
2017-04-13 16:15,4.13,,0.81,12.925,2.77563
2017-04-13 16:30,4.255,,1.71875,14.975,2.78339
2017-04-13 16:45,2.875,,2.25125,15.075,2.96784
2017-04-13 17:00,2.71,,2.0025,14.7,3.19732
2017-04-13 17:15,2.86,,2.07875,12.2,2.59792
2017-04-13 17:30,3.65,,2.02125,12.025,2.06604
2017-04-13 17:45,3.77,,1.93125,11.45,2.24244
2017-04-13 18:00,4.61,,1.86125,11.2,2.22388
2017-04-13 18:15,4.71,,1.38,10.925,2.27851
2017-04-13 18:30,4.625,,0.9075,11.925,2.25732
2017-04-13 18:45,4.92,,0.965,13.0,2.20912
2017-04-13 19:00,4.08,,0.85875,13.15,2.2646
2017-04-13 19:15,3.595,,1.97125,12.95,1.98977
2017-04-13 19:30,4.28,,1.385,11.975,2.11449
2017-04-13 19:45,4.635,,0.95625,12.45,2.35327
2017-04-13 20:00,4.18,,1.20375,13.2,2.53596
2017-04-13 20:15,3.855,,1.12625,14.425,2.48249
2017-04-13 20:30,3.725,,1.07125,14.775,2.47698
2017-04-13 20:45,3.805,,1.33625,16.1,2.47613
2017-04-13 21:00,5.305,,1.1375,15.55,2.44732
2017-04-13 21:15,5.37,,1.09875,14.55,2.77675
2017-04-13 21:30,5.1,,1.175,13.725,2.67546
2017-04-13 21:45,4.275,,1.11125,13.125,2.65279
2017-04-13 22:00,3.635,,1.77375,13.15,3.51535
2017-04-13 22:15,3.665,,2.5525,14.7,3.80895
2017-04-13 22:30,3.835,,2.5225,16.5,4.13989
2017-04-13 22:45,3.755,,2.36625,18.2,3.87338
2017-04-13 23:00,3.785,,1.9025,18.675,3.26602
2017-04-13 23:15,4.19,,2.09875,15.5,2.7229
2017-04-13 23:30,4.245,,2.4025,14.5,2.7058
2017-04-13 23:45,4.185,,2.44625,14.75,3.48289
2017-04-14 00:00,4.05,,1.87625,14.125,3.30926
2017-04-14 00:15,4.495,,1.2675,12.95,3.39535
2017-04-14 00:30,4.84,,1.535,12.925,2.83587
2017-04-14 00:45,4.51,,1.24375,11.725,2.45168
2017-04-14 01:00,4.33,,1.25375,11.6,2.31961
2017-04-14 01:15,3.54,,1.185,11.05,2.296
2017-04-14 01:30,3.645,,1.0275,11.175,2.20138
2017-04-14 01:45,3.565,,0.90625,10.55,2.12997
2017-04-14 02:00,3.4,,0.895,9.125,2.02416
2017-04-14 02:15,3.215,,1.0125,9.125,1.69574
2017-04-14 02:30,3.175,,0.91125,8.95,1.66893
2017-04-14 02:45,3.16,,0.8,8.5,1.67512
2017-04-14 03:00,3.09,,0.8175,8.4,1.80891
2017-04-14 03:15,3.115,,0.9275,8.15,1.84778
2017-04-14 03:30,3.115,,0.735,8.475,1.76125
2017-04-14 03:45,3.035,,0.6725,8.1,1.62624
2017-04-14 04:00,3.105,,0.8625,8.525,1.56259
2017-04-14 04:15,3.105,,0.75875,8.125,1.63305
2017-04-14 04:30,3.2,,0.75625,8.15,1.53411
2017-04-14 04:45,3.11,,0.8025,7.975,1.51565
2017-04-14 05:00,3.2,,0.81875,8.1,1.49687
2017-04-14 05:15,3.16,,0.73375,8.175,1.54747
2017-04-14 05:30,3.16,,0.845,8.1,1.53083
2017-04-14 05:45,3.135,,0.78875,8.675,1.59591
2017-04-14 06:00,3.08,,0.73,8.375,2.02732
2017-04-14 06:15,3.12,,0.76375,8.6,2.18548
2017-04-14 06:30,3.205,,0.7225,7.775,2.13694
2017-04-14 06:45,3.145,,0.8225,8.675,1.95743
2017-04-14 07:00,3.39,,0.7325,9.25,1.89712
2017-04-14 07:15,4.335,,0.65625,8.7,1.88168
2017-04-14 07:30,4.46,,0.875,9.1,1.97456
2017-04-14 07:45,4.36,,0.875,9.7,1.93298
2017-04-14 08:00,3.61,,0.81375,10.95,1.90842
2017-04-14 08:15,3.23,,0.7175,10.7,2.04304
2017-04-14 08:30,3.305,,0.96625,10.6,2.03247
2017-04-14 08:45,3.56,,0.77125,10.075,2.00614
2017-04-14 09:00,3.385,,0.69875,9.85,1.95259
2017-04-14 09:15,3.05,,0.80875,9.625,1.97645
2017-04-14 09:30,3.05,,1.0825,9.45,1.96152
2017-04-14 09:45,2.895,,0.88375,9.7,1.98909
2017-04-14 10:00,2.975,,0.8275,8.85,2.00576
2017-04-14 10:15,2.745,,0.78875,9.425,1.87788
2017-04-14 10:30,2.685,,0.9075,8.55,1.71071
2017-04-14 10:45,2.67,,0.70125,8.375,1.6928
2017-04-14 11:00,2.78,,0.73375,8.8,2.25937
2017-04-14 11:15,2.815,,0.92125,8.85,2.38997
2017-04-14 11:30,3.12,,0.65625,10.025,2.12115
2017-04-14 11:45,3.87,,0.715,9.425,2.1453
2017-04-14 12:00,4.1,,0.7125,10.2,1.90384
2017-04-14 12:15,4.925,,0.6975,8.925,1.7093
2017-04-14 12:30,5.105,,0.79625,11.575,1.67066
2017-04-14 12:45,4.76,,0.98,13.6,1.61065
2017-04-14 13:00,4.035,,0.71125,14.475,1.50888
2017-04-14 13:15,3.93,,0.93625,14.4,1.5375
2017-04-14 13:30,3.545,,0.69375,11.8,1.57829
2017-04-14 13:45,3.095,,0.71375,12.1,1.50608
2017-04-14 14:00,2.995,,0.78,11.225,1.70831
2017-04-14 14:15,2.825,,0.84,10.775,1.65986
2017-04-14 14:30,2.845,,0.6375,13.725,1.71221
2017-04-14 14:45,2.73,,0.6275,13.65,1.70546
2017-04-14 15:00,2.805,,0.71375,12.425,1.68506
2017-04-14 15:15,2.815,,0.67625,13.075,1.70257
2017-04-14 15:30,2.79,,0.7625,11.225,1.66852
2017-04-14 15:45,2.72,,0.72875,13.275,1.63515
2017-04-14 16:00,2.63,,0.70375,13.625,1.69255
2017-04-14 16:15,2.76,,0.63875,13.625,1.70794
2017-04-14 16:30,2.705,,0.70625,14.85,1.58722
2017-04-14 16:45,2.71,,0.74,14.525,1.75646
2017-04-14 17:00,2.92,,0.87,14.575,1.65224
2017-04-14 17:15,2.84,,0.8,14.025,1.68667
2017-04-14 17:30,2.86,,0.74375,11.225,2.11673
2017-04-14 17:45,2.915,,0.73875,10.975,2.65401
2017-04-14 18:00,3.61,,0.73875,11.85,2.78341
2017-04-14 18:15,3.9,,0.6975,12.8,2.80108
2017-04-14 18:30,3.8,,0.83,12.0,2.4053
2017-04-14 18:45,3.8,,0.77125,13.3,2.4
2017-04-14 19:00,3.43,,0.94125,13.75,2.58075
2017-04-14 19:15,3.46,,1.58875,13.25,2.59792
2017-04-14 19:30,3.725,,2.06,13.65,2.79365
2017-04-14 19:45,3.39,,1.50375,13.65,2.85958
2017-04-14 20:00,3.605,,1.03875,13.425,2.91224
2017-04-14 20:15,3.6,,0.94625,14.625,3.18361
2017-04-14 20:30,3.07,,0.96875,15.0,3.29108
2017-04-14 20:45,3.885,,0.98,15.025,3.17439
2017-04-14 21:00,4.375,,1.185,13.35,3.25091
2017-04-14 21:15,4.29,,1.1525,13.025,3.2166
2017-04-14 21:30,4.265,,1.19125,13.75,3.15393
2017-04-14 21:45,4.45,,2.01625,13.25,3.2276
2017-04-14 22:00,5.3,,2.16125,13.4,3.13486
2017-04-14 22:15,5.085,,1.9375,13.4,3.16391
2017-04-14 22:30,5.22,,1.53125,12.875,2.52795
2017-04-14 22:45,6.015,,1.09125,13.5,2.52526
2017-04-14 23:00,5.79,,1.03625,13.75,2.8148
2017-04-14 23:15,4.385,,0.995,13.525,2.6895
2017-04-14 23:30,4.005,,0.9875,14.1,2.65504
2017-04-14 23:45,3.685,,0.92625,14.6,2.59871
2017-04-15 00:00,3.5,,0.92625,14.4,2.26873
2017-04-15 00:15,3.895,,1.08625,14.1,2.27978
2017-04-15 00:30,4.205,,1.19625,13.4,2.44395
2017-04-15 00:45,4.75,,0.94,12.8,2.42893
2017-04-15 01:00,4.57,,1.0375,12.5,2.22784
2017-04-15 01:15,3.755,,1.06125,11.825,2.14917
2017-04-15 01:30,3.42,,1.005,11.95,2.12149
2017-04-15 01:45,3.245,,1.09,11.3,2.13548
2017-04-15 02:00,3.2,,0.8925,11.375,2.14116
2017-04-15 02:15,3.115,,0.9,10.675,2.27597
2017-04-15 02:30,2.91,,0.89625,11.425,2.06138
2017-04-15 02:45,2.865,,0.77875,10.45,2.09356
2017-04-15 03:00,3.005,,0.96375,11.7,1.89724
2017-04-15 03:15,2.795,,0.90125,10.475,1.91235
2017-04-15 03:30,2.71,,0.7175,10.675,1.91596
2017-04-15 03:45,2.645,,0.62375,10.3,1.90696
2017-04-15 04:00,2.56,,0.64875,10.325,2.03109
2017-04-15 04:15,2.525,,0.67875,9.825,1.82847
2017-04-15 04:30,2.48,,0.78125,10.025,1.71794
2017-04-15 04:45,2.46,,0.7025,10.2,1.74484
2017-04-15 05:00,2.505,,0.66625,10.025,1.83178
2017-04-15 05:15,2.565,,0.625,10.9,1.83911
2017-04-15 05:30,2.425,,0.61375,11.025,1.7253
2017-04-15 05:45,2.41,,0.71,11.25,1.61939
2017-04-15 06:00,2.365,,0.75125,10.625,1.75095
2017-04-15 06:15,2.285,,0.63625,10.85,2.03931
2017-04-15 06:30,2.44,,0.635,10.2,1.95301
2017-04-15 06:45,2.215,,0.66,10.525,1.92112
2017-04-15 07:00,2.135,,0.5975,10.425,1.88249
2017-04-15 07:15,2.24,,0.7175,10.15,2.02117
2017-04-15 07:30,2.2,,0.7575,10.5,1.88316
2017-04-15 07:45,2.23,,0.58,11.25,1.86186
2017-04-15 08:00,2.285,,0.59625,11.375,2.03128
2017-04-15 08:15,2.295,,0.68875,11.675,1.91211
2017-04-15 08:30,2.35,,0.67375,11.275,1.92869
2017-04-15 08:45,2.36,,0.8,11.65,1.82778
2017-04-15 09:00,2.33,,0.74375,11.625,1.72955
2017-04-15 09:15,2.38,,0.66125,11.275,1.72067
2017-04-15 09:30,2.565,,0.74625,12.1,1.9087
2017-04-15 09:45,2.56,,1.0775,12.45,2.06468
2017-04-15 10:00,3.31,,0.80125,11.1,2.00665
2017-04-15 10:15,4.38,,0.9325,11.2,1.89283
2017-04-15 10:30,4.26,,0.90125,11.55,1.87543
2017-04-15 10:45,4.675,,0.8475,11.825,1.89034
2017-04-15 11:00,4.365,,1.6825,12.25,1.87225
2017-04-15 11:15,3.77,,1.84375,13.125,1.73129
2017-04-15 11:30,2.745,,1.76625,14.0,1.89241
2017-04-15 11:45,3.54,,1.47125,13.625,1.85437
2017-04-15 12:00,3.46,,1.2275,12.925,1.57277
2017-04-15 12:15,3.14,,2.175,13.3,1.4126
2017-04-15 12:30,2.7,,3.02375,13.425,1.45341
2017-04-15 12:45,2.38,,2.44125,14.25,1.58883
2017-04-15 13:00,2.635,,2.28,13.225,1.85448
2017-04-15 13:15,2.65,,2.4475,15.275,1.84604
2017-04-15 13:30,3.06,,1.935,14.975,1.95471
2017-04-15 13:45,3.545,,1.9075,14.025,1.69025
2017-04-15 14:00,3.635,,2.415,13.325,1.99377
2017-04-15 14:15,3.35,,1.96,10.075,2.26345
2017-04-15 14:30,3.975,,1.9725,11.075,2.22327
2017-04-15 14:45,4.18,,1.5275,10.725,2.17314
2017-04-15 15:00,4.85,,0.9225,11.875,1.87341
2017-04-15 15:15,4.4,,0.85375,10.975,2.29934
2017-04-15 15:30,3.48,,1.005,11.975,1.96523
2017-04-15 15:45,3.045,,0.8775,12.475,1.75779
2017-04-15 16:00,2.605,,0.91375,14.125,1.56324
2017-04-15 16:15,2.755,,0.9425,13.25,1.70642
2017-04-15 16:30,3.585,,0.8325,12.7,1.49297
2017-04-15 16:45,4.87,,1.0,12.85,1.57638
2017-04-15 17:00,4.855,,0.85,13.575,1.662
2017-04-15 17:15,5.105,,0.88,13.45,1.57573
2017-04-15 17:30,3.835,,0.9425,13.1,1.44849
2017-04-15 17:45,3.77,,0.905,12.25,1.48645
2017-04-15 18:00,4.005,,0.88,12.65,1.60376
2017-04-15 18:15,4.57,,2.7725,13.15,2.07881
2017-04-15 18:30,4.31,,3.0575,13.275,2.30725
2017-04-15 18:45,3.555,,2.6475,13.425,2.29837
2017-04-15 19:00,4.275,,1.92125,14.95,2.14971
2017-04-15 19:15,3.66,,0.975,16.775,1.85273
2017-04-15 19:30,3.335,,1.69375,15.55,1.6251
2017-04-15 19:45,3.17,,2.86125,17.6,1.76643
2017-04-15 20:00,2.885,,3.00125,15.925,1.75739
2017-04-15 20:15,3.39,,2.69125,15.975,2.06343
2017-04-15 20:30,3.195,,1.68375,15.9,2.08999
2017-04-15 20:45,3.17,,1.17125,15.175,2.35454
2017-04-15 21:00,3.23,,1.09625,16.85,2.86346
2017-04-15 21:15,3.23,,1.28375,15.95,2.91412
2017-04-15 21:30,3.265,,1.34375,18.625,2.77004
2017-04-15 21:45,3.23,,1.85375,17.6,2.23666
2017-04-15 22:00,3.24,,2.4175,17.25,2.04763
2017-04-15 22:15,3.235,,2.3575,16.875,2.10641
2017-04-15 22:30,3.105,,2.07375,15.35,2.51008
2017-04-15 22:45,3.18,,1.41625,15.5,2.2533
2017-04-15 23:00,3.245,,1.2025,15.1,2.24145
2017-04-15 23:15,3.385,,1.22125,15.875,2.14477
2017-04-15 23:30,3.295,,2.04625,15.775,2.06324
2017-04-15 23:45,3.11,,2.2875,15.5,2.25
2017-04-16 00:00,3.075,,2.1875,15.525,2.62429
2017-04-16 00:15,3.095,,2.2125,15.025,2.70205
2017-04-16 00:30,3.24,,1.6025,15.75,2.33835
2017-04-16 00:45,3.07,,1.665,14.65,1.87363
2017-04-16 01:00,3.165,,1.24875,14.85,1.34766
2017-04-16 01:15,3.19,,1.17,15.025,1.35286
2017-04-16 01:30,3.2,,1.18,14.45,1.513
2017-04-16 01:45,3.045,,1.05375,14.825,1.63658
2017-04-16 02:00,3.09,,1.11875,14.175,1.71842
2017-04-16 02:15,3.25,,1.215,14.525,1.89336
2017-04-16 02:30,3.115,,1.08,13.95,1.92925
2017-04-16 02:45,3.105,,1.00875,14.4,1.94928
2017-04-16 03:00,3.05,,1.0025,14.425,1.99701
2017-04-16 03:15,2.98,,0.96375,14.375,1.88502
2017-04-16 03:30,2.885,,0.96625,14.95,1.93512
2017-04-16 03:45,2.81,,1.11875,13.6,1.82145
2017-04-16 04:00,2.69,,0.92375,14.225,1.69333
2017-04-16 04:15,2.565,,0.8475,12.675,1.63198
2017-04-16 04:30,2.6,,0.85625,13.6,1.68492
2017-04-16 04:45,2.605,,0.815,11.95,1.74693
2017-04-16 05:00,2.56,,0.87,11.5,1.58189
2017-04-16 05:15,2.52,,0.95375,12.575,1.70239
2017-04-16 05:30,2.45,,0.855,11.75,1.76823
2017-04-16 05:45,2.54,,0.83125,12.125,1.75236
2017-04-16 06:00,2.445,,0.8325,11.825,1.82431
2017-04-16 06:15,2.31,,0.8625,11.65,1.93012
2017-04-16 06:30,2.34,,0.91875,10.3,1.88631
2017-04-16 06:45,2.22,,0.94125,11.15,1.81255
2017-04-16 07:00,2.18,,0.8925,10.8,1.7054
2017-04-16 07:15,2.325,,0.805,11.225,1.80518
2017-04-16 07:30,2.395,,0.84125,12.15,1.6887
2017-04-16 07:45,2.345,,0.84,12.325,1.69483
2017-04-16 08:00,2.28,,0.94125,13.025,1.67529
2017-04-16 08:15,2.42,,0.88875,11.625,1.67999
2017-04-16 08:30,2.34,,0.8775,12.75,1.74569
2017-04-16 08:45,2.315,,0.82125,12.725,1.81143
2017-04-16 09:00,2.36,,0.9875,12.025,1.90237
2017-04-16 09:15,2.35,,0.96,12.175,1.86822
2017-04-16 09:30,2.69,,1.0725,12.225,1.87228
2017-04-16 09:45,3.34,,0.92125,12.3,1.71879
2017-04-16 10:00,3.165,,1.36125,11.925,1.76504
2017-04-16 10:15,2.93,,1.95,11.925,1.72172
2017-04-16 10:30,2.755,,1.9875,12.175,1.79789
2017-04-16 10:45,2.565,,2.0275,13.15,1.69608
2017-04-16 11:00,2.73,,1.50125,14.35,1.85241
2017-04-16 11:15,2.825,,0.9425,14.425,1.79944
2017-04-16 11:30,2.765,,0.925,12.25,1.73021
2017-04-16 11:45,2.73,,0.9925,12.625,1.72851
2017-04-16 12:00,2.78,,1.03125,12.375,1.77346
2017-04-16 12:15,2.8,,1.44875,14.5,1.5505
2017-04-16 12:30,2.59,,1.90625,13.9,1.50308
2017-04-16 12:45,2.6,,1.145,13.625,1.58089
2017-04-16 13:00,4.215,,0.985,12.225,2.03791
2017-04-16 13:15,4.5,,0.98,11.6,2.46136
2017-04-16 13:30,4.675,,0.9775,16.275,2.36535
2017-04-16 13:45,4.65,,1.075,15.875,2.25773
2017-04-16 14:00,3.92,,0.99625,15.7,1.57311
2017-04-16 14:15,3.71,,0.92875,15.05,1.48008
2017-04-16 14:30,3.665,,0.93,15.6,1.5743
2017-04-16 14:45,3.805,,1.37,13.675,1.41032
2017-04-16 15:00,3.535,,1.97,12.3,1.5198
2017-04-16 15:15,3.485,,2.085,13.525,1.49596
2017-04-16 15:30,4.915,,1.97375,15.475,1.62217
2017-04-16 15:45,4.36,,1.16875,16.05,1.64475
2017-04-16 16:00,4.905,,0.8875,14.85,1.53437
2017-04-16 16:15,4.765,,0.93625,15.725,1.58093
2017-04-16 16:30,4.79,,0.9225,13.35,1.58494
2017-04-16 16:45,4.825,,1.01875,15.475,1.54231
2017-04-16 17:00,4.475,,0.89,18.525,1.57676
2017-04-16 17:15,3.92,,0.8575,19.625,1.7
2017-04-16 17:30,3.67,,0.8625,19.75,1.71775
2017-04-16 17:45,2.935,,0.92375,19.975,1.73237
2017-04-16 18:00,2.73,,0.9775,19.125,1.58819
2017-04-16 18:15,2.73,,1.0675,16.975,1.64767
2017-04-16 18:30,3.635,,0.87,17.0,1.73992
2017-04-16 18:45,3.805,,0.95,15.6,1.93263
2017-04-16 19:00,3.94,,0.92375,16.7,1.8192
2017-04-16 19:15,3.96,,1.0525,16.825,1.70844
2017-04-16 19:30,3.975,,1.16125,18.325,2.42869
2017-04-16 19:45,3.755,,1.09375,17.5,2.53148
2017-04-16 20:00,3.335,,1.87125,15.85,2.21847
2017-04-16 20:15,3.105,,1.9825,16.125,1.99406
2017-04-16 20:30,3.46,,1.835,15.45,1.61144
2017-04-16 20:45,3.51,,1.98375,16.95,1.64065
2017-04-16 21:00,3.995,,2.7375,18.775,1.55368
2017-04-16 21:15,4.49,,2.78,21.025,1.84763
2017-04-16 21:30,4.545,,2.27625,19.15,2.13757
2017-04-16 21:45,4.205,,1.99375,20.15,2.30155
2017-04-16 22:00,3.715,,1.76,20.5,2.9585
2017-04-16 22:15,3.61,,2.0325,18.65,2.95024
2017-04-16 22:30,3.89,,2.78125,19.05,2.95477
2017-04-16 22:45,4.385,,2.81375,17.025,2.67111
2017-04-16 23:00,4.515,,2.86125,15.85,2.17239
2017-04-16 23:15,4.185,,2.0675,16.65,2.11934
2017-04-16 23:30,4.14,,1.7625,16.225,1.77741
2017-04-16 23:45,4.6,,1.68375,13.65,1.80424
2017-04-17 00:00,5.295,,1.60375,12.875,1.46246
2017-04-17 00:15,5.06,,1.58625,13.625,1.67531
2017-04-17 00:30,4.485,,1.1925,13.8,1.78224
2017-04-17 00:45,3.52,,1.1075,12.925,1.73456
2017-04-17 01:00,3.235,,1.1175,11.9,1.85778
2017-04-17 01:15,3.215,,0.99125,11.475,1.90282
2017-04-17 01:30,2.94,,1.01875,10.05,1.86771
2017-04-17 01:45,2.83,,0.88375,10.15,1.79418
2017-04-17 02:00,2.775,,0.935,10.025,1.92025
2017-04-17 02:15,2.7,,0.84125,9.6,1.88173
2017-04-17 02:30,2.6,,0.91875,9.6,1.75821
2017-04-17 02:45,2.63,,0.95125,9.175,1.70681
2017-04-17 03:00,2.475,,0.9175,8.775,1.84958
2017-04-17 03:15,2.495,,0.86125,9.475,1.77773
2017-04-17 03:30,2.53,,0.835,9.0,1.89378
2017-04-17 03:45,2.52,,0.8125,8.675,1.86597
2017-04-17 04:00,2.26,,0.875,8.6,1.88614
2017-04-17 04:15,2.24,,0.925,8.325,1.86668
2017-04-17 04:30,2.26,,0.85875,8.325,2.10301
2017-04-17 04:45,2.325,,0.82,7.8,1.94138
2017-04-17 05:00,2.275,,0.835,8.2,1.88466
2017-04-17 05:15,2.29,,0.8,8.4,1.93916
2017-04-17 05:30,2.255,,0.79875,8.425,1.95652
2017-04-17 05:45,2.23,,0.93625,8.4,2.00883
2017-04-17 06:00,2.255,,0.77875,8.25,2.23929
2017-04-17 06:15,2.2,,0.7525,8.175,2.14606
2017-04-17 06:30,2.315,,0.88875,8.625,2.14304
2017-04-17 06:45,2.2,,0.8,9.325,2.13059
2017-04-17 07:00,2.175,,0.72875,9.55,2.53126
2017-04-17 07:15,2.35,,0.8875,9.75,2.98327
2017-04-17 07:30,2.32,,0.9025,10.925,3.16293
2017-04-17 07:45,2.315,,1.01,10.9,3.20271
2017-04-17 08:00,2.45,,0.90875,10.575,3.19308
2017-04-17 08:15,2.69,,0.775,11.1,3.25971
2017-04-17 08:30,2.83,,0.855,11.65,3.356
2017-04-17 08:45,2.695,,0.88875,12.025,3.27033
2017-04-17 09:00,2.82,,0.7825,11.6,3.26669
2017-04-17 09:15,2.62,,0.7225,11.05,3.23455
2017-04-17 09:30,2.715,,0.705,10.725,3.07523
2017-04-17 09:45,3.015,,0.74375,10.925,2.95964
2017-04-17 10:00,2.525,,0.72125,10.625,3.0468
2017-04-17 10:15,3.715,,0.74375,9.875,3.0759
2017-04-17 10:30,3.86,,0.74625,9.55,2.94578
2017-04-17 10:45,3.755,,0.74125,13.15,2.90761
2017-04-17 11:00,3.725,,0.77625,14.55,2.82194
2017-04-17 11:15,3.74,,0.715,13.8,2.87053
2017-04-17 11:30,3.71,,0.85625,13.225,2.81961
2017-04-17 11:45,3.75,,0.75,10.225,2.68081
2017-04-17 12:00,4.15,,0.9875,10.175,2.52712
2017-04-17 12:15,4.145,,0.955,9.7,2.37405
2017-04-17 12:30,4.08,,0.865,10.1,2.22923
2017-04-17 12:45,3.545,,0.75875,10.2,2.15594
2017-04-17 13:00,4.35,,0.95,10.0,2.00554
2017-04-17 13:15,5.585,,1.0525,9.65,1.96595
2017-04-17 13:30,5.505,,1.94375,10.075,1.98683
2017-04-17 13:45,5.475,,1.89875,10.575,1.90511
2017-04-17 14:00,5.045,,1.83875,11.0,1.86592
2017-04-17 14:15,3.885,,1.61375,12.175,2.03551
2017-04-17 14:30,3.87,,0.79375,11.4,1.99996
2017-04-17 14:45,3.715,,0.72,10.85,2.20386
2017-04-17 15:00,3.305,,0.81125,10.25,2.77357
2017-04-17 15:15,2.905,,0.7625,9.45,2.57084
2017-04-17 15:30,2.62,,0.91125,10.85,2.7171
2017-04-17 15:45,2.475,,1.3025,11.225,2.49846
2017-04-17 16:00,2.79,,1.1025,13.15,2.67339
2017-04-17 16:15,2.655,,0.78,12.85,2.57925
2017-04-17 16:30,2.63,,1.60375,12.85,2.13303
2017-04-17 16:45,2.745,,1.89875,11.6,2.11322
2017-04-17 17:00,3.07,,1.7425,10.25,2.02757
2017-04-17 17:15,4.205,,1.29,10.325,2.04208
2017-04-17 17:30,4.92,,0.84,10.25,1.83436
2017-04-17 17:45,4.755,,0.7525,11.1,1.8344
2017-04-17 18:00,4.14,,1.355,12.525,1.80154
2017-04-17 18:15,3.705,,1.03875,15.025,1.81791
2017-04-17 18:30,3.77,,0.95625,14.3,1.86268
2017-04-17 18:45,3.35,,0.88875,15.075,1.81441
2017-04-17 19:00,3.425,,0.96625,16.175,1.77713
2017-04-17 19:15,3.115,,1.14375,17.325,1.79217
2017-04-17 19:30,2.99,,1.0725,15.675,2.61771
2017-04-17 19:45,2.805,,1.1275,14.175,2.50488
2017-04-17 20:00,2.95,,1.32,13.85,2.80104
2017-04-17 20:15,4.02,,1.17625,13.35,2.97341
2017-04-17 20:30,5.24,,1.20375,12.7,3.05601
