Facility,Barrows,Dascomb,Fairchild,Kahn,Price
2014-06-06 17:30,,3.135,0.09875,9.75,
2014-06-06 17:45,,2.98,0.12875,9.2,
2014-06-06 18:00,,2.9675,0.185,9.5,
2014-06-06 18:15,,2.815,0.1325,9.65,
2014-06-06 18:30,,3.115,0.11125,9.82501,
2014-06-06 18:45,,3.205,0.15,9.95,
2014-06-06 19:00,,3.0475,0.115,9.575,
2014-06-06 19:15,,3.045,0.12,9.075,
2014-06-06 19:30,,3.37,0.1,8.825,
2014-06-06 19:45,,3.34,0.1275,8.95003,
2014-06-06 20:00,,2.99501,0.09125,8.2,
2014-06-06 20:15,,3.03751,0.10875,9.27497,
2014-06-06 20:30,,3.11253,0.135,9.2,
2014-06-06 20:45,,2.98752,0.12125,7.77499,
2014-06-06 21:00,,3.59001,0.165,10.1,
2014-06-06 21:15,,3.635,0.085,9.87501,
2014-06-06 21:30,,2.92746,0.0975,9.025,
2014-06-06 21:45,,2.39501,0.13375,8.975,
2014-06-06 22:00,,3.23126,0.1175,9.075,
2014-06-06 22:15,,2.73998,0.19125,9.14999,
2014-06-06 22:30,,2.73246,0.24125,8.175,
2014-06-06 22:45,,3.13498,0.2625,10.87499,
2014-06-06 23:00,,2.66004,0.26625,9.99998,
2014-06-06 23:15,,2.81502,0.32125,10.6,
2014-06-06 23:30,,2.75249,0.2925,10.82502,
2014-06-06 23:45,,2.78496,0.2425,10.35,
2014-06-07 00:00,,2.94999,0.2525,10.05,
2014-06-07 00:15,,2.6825,0.24375,10.99997,
2014-06-07 00:30,,2.56998,0.20875,10.225,
2014-06-07 00:45,,2.88496,0.1325,9.82499,
2014-06-07 01:00,,3.045,0.10375,9.57499,0.93715
2014-06-07 01:15,,2.8,0.10875,10.0,
2014-06-07 01:30,,2.61251,0.1125,9.87501,
2014-06-07 01:45,,2.79497,0.1575,9.5,
2014-06-07 02:00,,2.77997,0.0775,9.75,
2014-06-07 02:15,,3.03502,0.105,9.6,
2014-06-07 02:30,,2.64502,0.1025,9.62499,
2014-06-07 02:45,,3.51752,0.08625,10.15001,
2014-06-07 03:00,,3.19751,0.14875,10.25,1.38567
2014-06-07 03:15,,3.55998,0.1125,9.8,
2014-06-07 03:30,,2.89505,0.07875,9.60001,
2014-06-07 03:45,,3.15747,0.0925,9.85,
2014-06-07 04:00,,2.68,0.09375,9.85,
2014-06-07 04:15,,2.7625,0.1125,9.775,
2014-06-07 04:30,,3.48495,0.15625,10.025,
2014-06-07 04:45,,3.0525,0.07875,9.925,
2014-06-07 05:00,,2.69246,0.07125,9.95,
2014-06-07 05:15,,2.67752,0.11125,9.875,
2014-06-07 05:30,,2.85247,0.12,9.925,
2014-06-07 05:45,,2.955,0.12875,9.575,
2014-06-07 06:00,,2.91,0.15,9.25,
2014-06-07 06:15,,2.19251,0.24125,10.1,
2014-06-07 06:30,,2.87259,0.26625,9.725,
2014-06-07 06:45,,2.8075,0.2975,9.175,
2014-06-07 07:00,,2.92,0.28,9.6,
2014-06-07 07:15,,2.76501,0.24,9.2,
2014-06-07 07:30,,2.6475,0.27375,9.65,
2014-06-07 07:45,,2.57,0.2475,10.85,
2014-06-07 08:00,,2.815,0.14,10.55,
2014-06-07 08:15,,2.51001,0.1425,10.575,
2014-06-07 08:30,,2.67998,0.085,9.775,
2014-06-07 08:45,,2.78002,0.1025,8.85,
2014-06-07 09:00,,3.5175,0.08,8.425,
2014-06-07 09:15,,3.3875,0.085,9.475,
2014-06-07 09:30,,3.00498,0.1475,10.45,
2014-06-07 09:45,,2.87251,0.12,9.375,
2014-06-07 10:00,,2.48251,0.06875,8.475,
2014-06-07 10:15,,2.91752,0.09125,8.25,
2014-06-07 10:30,,2.84997,0.105,8.325,
2014-06-07 10:45,,2.98997,0.11625,8.8,
2014-06-07 11:00,,2.87502,0.1325,8.9,
2014-06-07 11:15,,2.93253,0.07875,8.625,
2014-06-07 11:30,,2.67252,0.08,9.35,
2014-06-07 11:45,,2.9,0.12125,8.825,
2014-06-07 12:00,,2.94,0.10375,9.925,
2014-06-07 12:15,,3.065,0.1225,10.225,
2014-06-07 12:30,,3.31998,0.095,9.075,
2014-06-07 12:45,,2.9925,0.085,9.175,
2014-06-07 13:00,,2.89747,0.2575,9.0,
2014-06-07 13:15,,2.86499,0.2875,8.55,
2014-06-07 13:30,,3.24753,0.28,9.525,
2014-06-07 13:45,,3.18994,0.265,9.4,
2014-06-07 14:00,,3.05665,0.27375,9.5,
2014-06-07 14:15,,2.74997,0.19563,8.85,
2014-06-07 14:30,,3.1975,0.27875,8.87502,
2014-06-07 14:45,,3.205,0.2925,9.575,
2014-06-07 15:00,,3.64,0.27625,9.75,
2014-06-07 15:15,,3.87747,0.2575,9.65,
2014-06-07 15:30,,3.51,0.15,9.15,
2014-06-07 15:45,,3.35753,0.09625,8.875,
2014-06-07 16:00,,3.06001,0.1325,9.525,
2014-06-07 16:15,,2.96997,0.165,10.0,
2014-06-07 16:30,,3.19,0.0725,10.325,
2014-06-07 16:45,,3.38002,0.09,10.025,
2014-06-07 17:00,,3.24499,0.13375,9.675,
2014-06-07 17:15,,3.1525,0.145,11.075,
2014-06-07 17:30,,3.1475,0.13625,11.475,
2014-06-07 17:45,,3.2475,0.0725,11.275,
2014-06-07 18:00,,3.12748,0.1,10.325,
2014-06-07 18:15,,2.90495,0.1275,10.25,
2014-06-07 18:30,,3.43995,0.10875,10.35,
2014-06-07 18:45,,3.08997,0.115,10.45,
2014-06-07 19:00,,3.12002,0.125,10.825,
2014-06-07 19:15,,3.37998,0.095,10.775,
2014-06-07 19:30,,3.15249,0.12,10.525,
2014-06-07 19:45,,2.8575,0.11625,10.65,
2014-06-07 20:00,,2.9125,0.07625,9.75,
2014-06-07 20:15,,3.01751,0.0975,9.65,
2014-06-07 20:30,,3.09248,0.08625,10.95,
2014-06-07 20:45,,3.15248,0.1675,11.2,
2014-06-07 21:00,,3.39498,0.30125,10.975,
2014-06-07 21:15,,3.74999,0.28375,10.65,
2014-06-07 21:30,,2.98502,0.3,11.0,
2014-06-07 21:45,,2.88252,0.28,11.1,
2014-06-07 22:00,,2.73498,0.25125,11.4,
2014-06-07 22:15,,2.675,0.28125,10.95,
2014-06-07 22:30,,3.38003,0.3125,10.325,
2014-06-07 22:45,,3.415,0.25625,11.95,
2014-06-07 23:00,,3.2925,0.24875,11.975,
2014-06-07 23:15,,2.9425,0.1075,11.825,
2014-06-07 23:30,,2.8975,0.11625,12.95,
2014-06-07 23:45,,2.97,0.13625,13.2,
2014-06-08 00:00,,3.065,0.10625,12.55,
2014-06-08 00:15,,2.8675,0.105,11.4,
2014-06-08 00:30,,2.5925,0.10625,10.45,
2014-06-08 00:45,,2.7775,0.14875,10.725,
2014-06-08 01:00,,2.99,0.11375,11.625,
2014-06-08 01:15,,3.0025,0.1025,11.325,
2014-06-08 01:30,,2.885,0.1025,10.375,
2014-06-08 01:45,,2.7425,0.11875,10.175,
2014-06-08 02:00,,3.175,0.145,10.675,
2014-06-08 02:15,,2.9725,0.09875,10.75,
2014-06-08 02:30,,3.0625,0.0825,10.5,
2014-06-08 02:45,,3.0625,0.10375,10.5,
2014-06-08 03:00,,3.7075,0.15875,10.4,
2014-06-08 03:15,,3.38,0.0925,10.5,
2014-06-08 03:30,,3.0375,0.11875,10.425,
2014-06-08 03:45,,2.9875,0.09875,10.675,
2014-06-08 04:00,,2.8075,0.14125,10.85,
2014-06-08 04:15,,2.8575,0.16,10.65,
2014-06-08 04:30,,3.1775,0.21875,10.775,
2014-06-08 04:45,,3.1975,0.25625,10.775,
2014-06-08 05:00,,2.875,0.27625,10.95,
2014-06-08 05:15,,2.6125,0.28,11.05,
2014-06-08 05:30,,3.005,0.2975,10.825,
2014-06-08 05:45,,3.1375,0.26125,10.325,
2014-06-08 06:00,,3.0175,0.24375,10.025,
2014-06-08 06:15,,2.7075,0.28625,10.2,
2014-06-08 06:30,,2.7925,0.2775,10.625,
2014-06-08 06:45,,2.9275,0.10625,11.45,
2014-06-08 07:00,,3.23,0.125,11.525,
2014-06-08 07:15,,2.8225,0.09,11.775,
2014-06-08 07:30,,2.89,0.1,12.3,
2014-06-08 07:45,,2.99,0.1125,12.425,
2014-06-08 08:00,,3.305,0.08375,12.2,
2014-06-08 08:15,,3.1525,0.12375,11.925,
2014-06-08 08:30,,2.66,0.10875,12.15,
2014-06-08 08:45,,3.1475,0.07125,11.7,
2014-06-08 09:00,,3.395,0.12625,11.5,
2014-06-08 09:15,,3.545,0.13,11.525,
2014-06-08 09:30,,2.625,0.09625,11.4,
2014-06-08 09:45,,2.715,0.14,11.55,
2014-06-08 10:00,,2.585,0.09,12.275,
2014-06-08 10:15,,2.7475,0.1025,11.7,
2014-06-08 10:30,,2.8975,0.17625,11.025,
2014-06-08 10:45,,2.615,0.09125,10.75,
2014-06-08 11:00,,2.74,0.11875,11.325,
2014-06-08 11:15,,2.5575,0.095,10.525,
2014-06-08 11:30,,2.765,0.1325,11.0,
2014-06-08 11:45,,2.7225,0.13625,10.65,
2014-06-08 12:00,,2.735,0.08375,10.1,
2014-06-08 12:15,,2.645,0.2625,11.05,
2014-06-08 12:30,,2.515,0.26,10.95,
2014-06-08 12:45,,3.095,0.2775,10.725,
2014-06-08 13:00,,2.87,0.28,11.025,
2014-06-08 13:15,,2.885,0.30125,11.6,
2014-06-08 13:30,,2.68,0.27125,11.65,
2014-06-08 13:45,,2.735,0.2775,12.05,
2014-06-08 14:00,,3.0925,0.31,10.825,
2014-06-08 14:15,,2.7775,0.12875,10.65,
2014-06-08 14:30,,2.945,0.06125,11.3,
2014-06-08 14:45,,2.9525,0.1875,11.9,
2014-06-08 15:00,,3.4525,0.19125,11.175,
2014-06-08 15:15,,3.545,0.16375,10.525,
2014-06-08 15:30,,2.8275,0.12375,10.425,
2014-06-08 15:45,,2.89,0.08125,10.325,
2014-06-08 16:00,,2.7925,0.12125,10.5,
2014-06-08 16:15,,2.735,0.175,10.25,
2014-06-08 16:30,,3.365,0.17375,10.7,
2014-06-08 16:45,,2.8125,0.135,11.1,
2014-06-08 17:00,,2.8175,0.1725,11.125,
2014-06-08 17:15,,2.825,0.15875,11.625,
2014-06-08 17:30,,2.8125,0.0875,11.625,
2014-06-08 17:45,,2.9,0.1175,10.875,
2014-06-08 18:00,,2.95,0.08375,10.125,
2014-06-08 18:15,,2.8425,0.08625,9.675,
2014-06-08 18:30,,3.035,0.07125,10.775,
2014-06-08 18:45,,2.915,0.05,10.475,
2014-06-08 19:00,,2.7375,0.10875,11.175,
2014-06-08 19:15,,2.9625,0.1225,11.225,
2014-06-08 19:30,,2.83,0.23625,11.0,
2014-06-08 19:45,,2.855,0.22625,11.575,
2014-06-08 20:00,,2.8225,0.22625,11.025,
2014-06-08 20:15,,2.6025,0.24875,10.275,
2014-06-08 20:30,,2.5275,0.31125,9.925,
2014-06-08 20:45,,3.0825,0.29625,9.925,
2014-06-08 21:00,,3.575,0.33875,10.475,
2014-06-08 21:15,,3.6375,0.375,10.725,
2014-06-08 21:30,,2.8725,0.355,10.825,
2014-06-08 21:45,,2.5475,0.32875,11.125,
2014-06-08 22:00,,2.765,0.25125,10.375,
2014-06-08 22:15,,2.7475,0.23375,10.825,
2014-06-08 22:30,,2.8825,0.23375,11.375,
2014-06-08 22:45,,2.8225,0.24875,11.525,
2014-06-08 23:00,,2.6825,0.34625,12.5,
2014-06-08 23:15,,2.595,0.305,12.925,
2014-06-08 23:30,,2.7775,0.3575,13.5,
2014-06-08 23:45,,2.885,0.31375,12.8,
2014-06-09 00:00,,2.7625,0.3175,11.975,
2014-06-09 00:15,,2.69,0.33,12.125,
2014-06-09 00:30,,2.72,0.29375,12.725,
2014-06-09 00:45,,3.035,0.28625,12.775,
2014-06-09 01:00,,2.925,0.21375,12.825,
2014-06-09 01:15,,2.8375,0.18125,12.7,
2014-06-09 01:30,,2.7675,0.235,12.675,
2014-06-09 01:45,,3.3,0.25625,11.65,
2014-06-09 02:00,,3.1225,0.1725,10.95,
2014-06-09 02:15,,2.985,0.19125,10.8,
2014-06-09 02:30,,2.6225,0.19875,10.625,
2014-06-09 02:45,,3.4475,0.21625,10.7,
2014-06-09 03:00,,3.4825,0.3275,10.475,
2014-06-09 03:15,,3.4675,0.355,10.35,
2014-06-09 03:30,,2.8875,0.3375,10.625,
2014-06-09 03:45,,2.835,0.38,10.45,
2014-06-09 04:00,,2.9125,0.39875,10.375,
2014-06-09 04:15,,2.655,0.36375,10.55,
2014-06-09 04:30,,2.82,0.43375,10.35,
2014-06-09 04:45,,2.89,0.4275,10.4,
2014-06-09 05:00,,2.945,0.23125,10.2,
2014-06-09 05:15,,2.4475,0.22875,10.25,
2014-06-09 05:30,,2.72,0.20375,10.175,
2014-06-09 05:45,,2.78,0.245,9.65,
2014-06-09 06:00,,2.69,0.195,9.725,
2014-06-09 06:15,,2.2975,0.2175,10.85,
2014-06-09 06:30,,2.6475,0.2425,11.325,
2014-06-09 06:45,,2.97,0.1925,11.2,
2014-06-09 07:00,,2.8825,0.29,11.55,
2014-06-09 07:15,,2.7575,0.305,11.775,
2014-06-09 07:30,,3.72,0.3575,11.9,
2014-06-09 07:45,,4.175,0.19875,11.6,
2014-06-09 08:00,,4.17,0.145,12.65,
2014-06-09 08:15,,4.2125,0.1625,12.05,
2014-06-09 08:30,,4.0675,0.15,12.025,
2014-06-09 08:45,,4.3975,0.10625,11.45,
2014-06-09 09:00,,4.445,0.08875,11.5,
2014-06-09 09:15,,4.2325,0.07,11.125,
2014-06-09 09:30,,3.2375,0.04125,10.4,
2014-06-09 09:45,,3.975,0.07,10.375,
2014-06-09 10:00,,3.8325,0.125,10.25,
2014-06-09 10:15,,3.945,0.2675,10.2,
2014-06-09 10:30,,4.145,0.215,10.675,
2014-06-09 10:45,,3.4075,0.2275,10.95,
2014-06-09 11:00,,3.315,0.2425,10.425,
2014-06-09 11:15,,3.125,0.26375,10.525,
2014-06-09 11:30,,2.87,0.255,10.125,
2014-06-09 11:45,,3.03,0.22,10.75,
2014-06-09 12:00,,3.3175,0.22625,10.125,
2014-06-09 12:15,,3.215,0.12875,9.95,
2014-06-09 12:30,,3.3225,0.09,9.65,
2014-06-09 12:45,,3.2825,0.0925,9.425,
2014-06-09 13:00,,3.17,0.095,9.725,
2014-06-09 13:15,,3.335,0.0625,9.475,
2014-06-09 13:30,,3.47,0.05375,9.275,
2014-06-09 13:45,,3.3325,0.095,9.2,
2014-06-09 14:00,,3.1075,0.07375,9.175,
2014-06-09 14:15,,3.4075,0.085,9.0,
2014-06-09 14:30,,3.2125,0.06,9.125,
2014-06-09 14:45,,3.3975,0.04125,8.825,
2014-06-09 15:00,,3.5975,0.05625,8.675,
2014-06-09 15:15,,3.8925,0.1275,8.775,
2014-06-09 15:30,,3.5025,0.075,8.675,
2014-06-09 15:45,,3.085,0.09,8.725,
2014-06-09 16:00,,3.2325,0.0475,8.25,
2014-06-09 16:15,,3.2575,0.05625,8.3,
2014-06-09 16:30,,3.2025,0.13375,8.225,
2014-06-09 16:45,,3.265,0.07625,8.825,
2014-06-09 17:00,,3.025,0.04625,9.15,
2014-06-09 17:15,,3.0825,0.06375,8.975,
2014-06-09 17:30,,3.1775,0.17375,8.875,
2014-06-09 17:45,,2.97,0.26875,9.25,
2014-06-09 18:00,,2.845,0.24625,9.5,
2014-06-09 18:15,,3.01,0.21625,9.35,
2014-06-09 18:30,,3.1175,0.2325,9.4,
2014-06-09 18:45,,3.0675,0.23875,10.25,
2014-06-09 19:00,,3.15997,0.25375,10.625,
2014-06-09 19:15,,3.075,0.27875,10.325,
2014-06-09 19:30,,3.0225,0.255,9.875,
2014-06-09 19:45,,2.9025,0.07875,9.7,
2014-06-09 20:00,,2.92,0.0575,9.55,
2014-06-09 20:15,,3.0775,0.08125,9.25,
2014-06-09 20:30,,2.93,0.11875,9.4,
2014-06-09 20:45,,3.25,0.1175,9.9,
2014-06-09 21:00,,3.8625,0.14,9.625,
2014-06-09 21:15,,3.625,0.1325,9.7,
2014-06-09 21:30,,3.0275,0.20875,10.175,
2014-06-09 21:45,,3.0575,0.25875,10.025,
2014-06-09 22:00,,3.0075,0.2575,10.15,
2014-06-09 22:15,,2.98,0.25375,10.05,
2014-06-09 22:30,,2.995,0.32375,10.225,
2014-06-09 22:45,,3.3375,0.2775,10.175,
2014-06-09 23:00,,3.57,0.3625,10.775,
2014-06-09 23:15,,2.875,0.4125,12.55,
2014-06-09 23:30,,2.9125,0.39625,12.05,
2014-06-09 23:45,,3.115,0.3025,11.725,
2014-06-10 00:00,,3.2625,0.27875,11.925,
2014-06-10 00:15,,3.01,0.27625,11.7,
2014-06-10 00:30,,2.7925,0.28875,11.8,
2014-06-10 00:45,,3.0725,0.27375,11.35,
2014-06-10 01:00,,3.2325,0.39875,11.825,
2014-06-10 01:15,,3.2025,0.35875,12.0,
2014-06-10 01:30,,2.855,0.37875,12.35,
2014-06-10 01:45,,2.96,0.405,11.25,
2014-06-10 02:00,,3.0925,0.41125,10.475,
2014-06-10 02:15,,3.2,0.34125,10.175,
2014-06-10 02:30,,3.0125,0.355,10.4,
2014-06-10 02:45,,3.32,0.3475,10.275,
2014-06-10 03:00,,3.4725,0.19875,10.325,
2014-06-10 03:15,,3.845,0.21625,10.0,
2014-06-10 03:30,,2.65,0.16,9.95,
2014-06-10 03:45,,3.065,0.1675,10.25,
2014-06-10 04:00,,3.0975,0.2125,10.125,
2014-06-10 04:15,,3.005,0.19125,10.875,
2014-06-10 04:30,,2.5975,0.19125,11.075,
2014-06-10 04:45,,3.0475,0.185,10.725,
2014-06-10 05:00,,2.9925,0.1825,10.675,
2014-06-10 05:15,,2.7975,0.18,10.575,
2014-06-10 05:30,,2.9025,0.20375,10.475,
2014-06-10 05:45,,2.7825,0.175,9.975,
2014-06-10 06:00,,2.6975,0.21375,9.375,
2014-06-10 06:15,,3.04,0.2225,9.625,
2014-06-10 06:30,,2.5275,0.23625,9.525,
2014-06-10 06:45,,2.88,0.22375,9.925,
2014-06-10 07:00,,3.0075,0.21375,10.7,
2014-06-10 07:15,,2.55,0.26125,11.15,
2014-06-10 07:30,,2.8225,0.28,12.3,
2014-06-10 07:45,,3.11,0.2675,13.225,
2014-06-10 08:00,,2.5675,0.28375,12.375,
2014-06-10 08:15,,3.285,0.43125,11.775,
2014-06-10 08:30,,3.285,0.45125,11.425,
2014-06-10 08:45,,2.9075,0.37125,10.25,
2014-06-10 09:00,,2.7775,0.37125,9.675,
2014-06-10 09:15,,2.715,0.35,8.95,
2014-06-10 09:30,,2.5775,0.31625,8.3,
2014-06-10 09:45,,3.7475,0.33875,8.25,
2014-06-10 10:00,,4.725,0.3975,8.975,
2014-06-10 10:15,,4.02,0.1825,8.425,
2014-06-10 10:30,,4.0275,0.18,8.2,
2014-06-10 10:45,,2.66,0.16125,9.325,
2014-06-10 11:00,,2.6425,0.15875,9.05,
2014-06-10 11:15,,2.965,0.2175,8.85,
2014-06-10 11:30,,3.1225,0.19125,8.925,
2014-06-10 11:45,,2.93,0.16875,8.825,
2014-06-10 12:00,,2.8225,0.18125,8.925,
2014-06-10 12:15,,3.09,0.185,9.1,
2014-06-10 12:30,,3.02501,0.18125,9.2,
2014-06-10 12:45,,2.7175,0.20625,8.925,
2014-06-10 13:00,,2.5675,0.19875,8.525,
2014-06-10 13:15,,2.6775,0.1725,8.6,
2014-06-10 13:30,,3.3,0.185,8.675,
2014-06-10 13:45,,2.845,0.17,8.55,
2014-06-10 14:00,,2.695,0.22625,8.875,
2014-06-10 14:15,,2.6175,0.22625,8.99999,
2014-06-10 14:30,,2.76,0.1725,9.0,
2014-06-10 14:45,,2.9075,0.15625,9.725,
2014-06-10 15:00,,2.4975,0.33875,9.675,
2014-06-10 15:15,,2.4925,0.405,9.25,
2014-06-10 15:30,,2.5025,0.36875,8.6,
2014-06-10 15:45,,2.5,0.3425,8.725,
2014-06-10 16:00,,2.8575,0.32375,9.025,
2014-06-10 16:15,,2.4775,0.3425,8.45,
2014-06-10 16:30,,2.38,0.37875,9.075,
2014-06-10 16:45,,2.36,0.38375,9.025,
2014-06-10 17:00,,2.665,0.33125,9.15,
2014-06-10 17:15,,2.5275,0.25625,8.9,
2014-06-10 17:30,,2.43,0.1775,8.725,
2014-06-10 17:45,,2.465,0.23125,8.4,
2014-06-10 18:00,,2.535,0.24,9.075,
2014-06-10 18:15,,2.73,0.19,9.2,
2014-06-10 18:30,,2.73,0.21,9.525,
2014-06-10 18:45,,2.4575,0.19375,10.3,
2014-06-10 19:00,,2.565,0.195,10.6,
2014-06-10 19:15,,2.66,0.22125,10.6,
2014-06-10 19:30,,2.9675,0.23375,10.475,
2014-06-10 19:45,,2.8775,0.18375,9.675,
2014-06-10 20:00,,2.7275,0.18375,9.425,
2014-06-10 20:15,,2.8275,0.175,9.25,
2014-06-10 20:30,,2.8925,0.2675,9.05,
2014-06-10 20:45,,3.0275,0.2475,9.0,
2014-06-10 21:00,,2.865,0.18375,9.275,
2014-06-10 21:15,,2.505,0.22625,10.15,
2014-06-10 21:30,,2.475,0.1975,10.325,
2014-06-10 21:45,,2.9,0.22125,10.125,
2014-06-10 22:00,,2.7875,0.23625,10.1,
2014-06-10 22:15,,2.49,0.44375,10.425,
2014-06-10 22:30,,2.6075,0.39125,10.275,
2014-06-10 22:45,,2.875,0.54,9.325,
2014-06-10 23:00,,2.6225,0.6675,9.35,
2014-06-10 23:15,,2.635,0.45,11.475,
2014-06-10 23:30,,2.655,0.46,11.575,
2014-06-10 23:45,,2.6225,0.42625,11.325,
2014-06-11 00:00,,2.76,0.40125,11.55,
2014-06-11 00:15,,2.71,0.48125,11.225,
2014-06-11 00:30,,2.575,0.28625,12.075,
2014-06-11 00:45,,2.6825,0.34875,11.575,
2014-06-11 01:00,,2.725,0.315,11.4,
2014-06-11 01:15,,2.7475,0.27875,11.35,
2014-06-11 01:30,,2.5775,0.265,11.225,
2014-06-11 01:45,,2.4275,0.27375,10.525,
2014-06-11 02:00,,2.425,0.24625,10.0,
2014-06-11 02:15,,2.845,0.2575,9.675,
2014-06-11 02:30,,2.6325,0.25125,9.875,
2014-06-11 02:45,,2.3625,0.245,9.475,
2014-06-11 03:00,,2.52999,0.25,9.425,
2014-06-11 03:15,,2.695,0.25,9.45,
2014-06-11 03:30,,2.4725,0.2425,9.35,
2014-06-11 03:45,,2.515,0.20875,9.05,
2014-06-11 04:00,,2.8675,0.26125,9.075,
2014-06-11 04:15,,2.74,0.23625,9.1,
2014-06-11 04:30,,2.635,0.205,8.875,
2014-06-11 04:45,,2.53,0.215,8.95,
2014-06-11 05:00,,2.5025,0.2425,8.9,
2014-06-11 05:15,,2.5375,0.31625,9.0,
2014-06-11 05:30,,2.575,0.4075,9.375,
2014-06-11 05:45,,2.62,0.38125,8.575,
2014-06-11 06:00,,2.575,0.40625,8.825,
2014-06-11 06:15,,2.35,0.43875,8.675,
2014-06-11 06:30,,2.63,0.40625,8.475,
2014-06-11 06:45,,2.75499,0.45625,9.35,
2014-06-11 07:00,,2.5525,0.39375,9.575,
2014-06-11 07:15,,2.725,0.42625,10.075,
2014-06-11 07:30,,2.695,0.59625,10.425,
2014-06-11 07:45,,2.695,0.3425,10.25,
2014-06-11 08:00,,2.6725,0.17125,10.75,
2014-06-11 08:15,,2.58,0.22875,11.025,
2014-06-11 08:30,,2.8525,0.2325,10.475,
2014-06-11 08:45,,3.07,0.16375,9.95,
2014-06-11 09:00,,2.71,0.13375,10.05,
2014-06-11 09:15,,2.7075,0.07,9.175,
2014-06-11 09:30,,2.7025,0.11,9.35,
2014-06-11 09:45,,2.84,0.14625,9.275,
2014-06-11 10:00,,2.9925,0.11375,8.575,
2014-06-11 10:15,,2.8,0.11375,9.325,
2014-06-11 10:30,,2.6675,0.115,8.525,
2014-06-11 10:45,,2.9525,0.12375,9.025,
2014-06-11 11:00,,3.095,0.09875,8.75,
2014-06-11 11:15,,3.0075,0.12,8.55,
2014-06-11 11:30,,2.76,0.165,8.65,
2014-06-11 11:45,,2.71,0.135,8.6,
2014-06-11 12:00,,2.875,0.065,8.5,
2014-06-11 12:15,,2.8875,0.19,9.275,
2014-06-11 12:30,,2.735,0.34,9.1,
2014-06-11 12:45,,2.6275,0.31875,9.25,
2014-06-11 13:00,,2.425,0.31625,9.325,
2014-06-11 13:15,,3.255,0.23,9.375,
2014-06-11 13:30,,2.86,0.265,9.6,
2014-06-11 13:45,,2.805,0.2925,9.125,
2014-06-11 14:00,,2.74,0.32125,9.05,
2014-06-11 14:15,,2.535,0.34875,9.45,
2014-06-11 14:30,,2.57,0.26375,9.875,
2014-06-11 14:45,,2.45,0.15625,9.5,
2014-06-11 15:00,,2.33,0.14,9.425,
2014-06-11 15:15,,2.3575,0.11,9.4,
2014-06-11 15:30,,2.4925,0.09125,9.125,
